id,name,level,exp,maxHP,maxMP,accuracy,evasion,speed,boss,summonType,paDamage,maDamage,pdr,mdr,push,hpRecovery,mpRecovery,publicReward,_url,_meta_raw
9400707,Item Maker,30,0,1,200,0,0,80,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400707,"{""level"": 30, ""maxHP"": 1, ""maxMP"": 200, ""speed"": 80, ""physicalDamage"": 0, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 0, ""evasion"": 0, ""exp"": 0, ""isUndead"": false, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": [], ""removeAfterTime"": 3600}"
9400708,Snowman1,20,182,54000,30,140,1,-20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400708,"{""isBodyAttack"": true, ""level"": 20, ""maxHP"": 54000, ""maxMP"": 30, ""speed"": -20, ""physicalDamage"": 45, ""physicalDefense"": 10, ""magicDamage"": 45, ""magicDefense"": 20, ""accuracy"": 140, ""evasion"": 1, ""exp"": 182, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": [], ""onlyNormalAttack"": true, ""fixedDamageAmount"": 10, ""isBoss"": true}"
9400709,Snowman2,50,543,162000,500,160,0,-30,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400709,"{""isBodyAttack"": true, ""level"": 50, ""maxHP"": 162000, ""maxMP"": 500, ""speed"": -30, ""physicalDamage"": 105, ""physicalDefense"": 40, ""magicDamage"": 100, ""magicDefense"": 40, ""accuracy"": 160, ""evasion"": 0, ""exp"": 543, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": [], ""onlyNormalAttack"": true, ""fixedDamageAmount"": 10, ""isBoss"": true}"
9400710,Snowman3,60,350000,324000,1000,140,0,-50,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400710,"{""isBodyAttack"": true, ""level"": 60, ""maxHP"": 324000, ""maxMP"": 1000, ""speed"": -50, ""physicalDamage"": 115, ""physicalDefense"": 95, ""magicDamage"": 120, ""magicDefense"": 90, ""accuracy"": 140, ""evasion"": 0, ""exp"": 350000, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": [], ""onlyNormalAttack"": true, ""fixedDamageAmount"": 10, ""isBoss"": true}"
9400711,Transparent Mob,1,0,75600,0,0,0,0,,1,,,,,,,,TRUE,https://maplestory.io/api/GMS/83/mob/9400711,"{""isBodyAttack"": false, ""level"": 1, ""maxHP"": 75600, ""maxMP"": 0, ""speed"": 0, ""physicalDamage"": 0, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 0, ""evasion"": 0, ""exp"": 0, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": [], ""publicReward"": true, ""explosiveReward"": true, ""isInvincible"": true}"
9400712,Little Snowman,10,16,10,0,40,1,-10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400712,"{""isBodyAttack"": true, ""level"": 10, ""maxHP"": 10, ""maxMP"": 0, ""speed"": -10, ""physicalDamage"": 60, ""physicalDefense"": 10, ""magicDamage"": 60, ""magicDefense"": 30, ""accuracy"": 40, ""evasion"": 1, ""exp"": 16, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": [], ""fixedDamageAmount"": 5}"
9400713,Item Killer,10,20,120,45,40,2,5,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400713,"{""isBodyAttack"": true, ""level"": 10, ""maxHP"": 120, ""maxMP"": 45, ""speed"": 5, ""physicalDamage"": 70, ""physicalDefense"": 10, ""magicDamage"": 0, ""magicDefense"": 30, ""accuracy"": 40, ""evasion"": 2, ""exp"": 20, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": [], ""removeAfterTime"": 10}"
9400714,Snow Blower,1,20,1,1,40,2,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400714,"{""isBodyAttack"": false, ""level"": 1, ""maxHP"": 1, ""maxMP"": 1, ""speed"": 0, ""physicalDamage"": 0, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 40, ""evasion"": 2, ""exp"": 20, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9400715,Snow Blower,1,20,1,1,40,2,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400715,"{""isBodyAttack"": false, ""level"": 1, ""maxHP"": 1, ""maxMP"": 1, ""speed"": 0, ""physicalDamage"": 0, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 40, ""evasion"": 2, ""exp"": 20, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9400716,Snow Blower,1,20,1,1,40,2,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400716,"{""isBodyAttack"": false, ""level"": 1, ""maxHP"": 1, ""maxMP"": 1, ""speed"": 0, ""physicalDamage"": 0, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 40, ""evasion"": 2, ""exp"": 20, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9400717,Snow Blower,1,20,1,1,40,2,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400717,"{""isBodyAttack"": false, ""level"": 1, ""maxHP"": 1, ""maxMP"": 1, ""speed"": 0, ""physicalDamage"": 0, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 40, ""evasion"": 2, ""exp"": 20, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9400718,Snow Blower,1,20,1,1,40,2,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400718,"{""isBodyAttack"": false, ""level"": 1, ""maxHP"": 1, ""maxMP"": 1, ""speed"": 0, ""physicalDamage"": 0, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 40, ""evasion"": 2, ""exp"": 20, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9400719,Snow Blower,1,20,1,1,40,2,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400719,"{""isBodyAttack"": false, ""level"": 1, ""maxHP"": 1, ""maxMP"": 1, ""speed"": 0, ""physicalDamage"": 0, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 40, ""evasion"": 2, ""exp"": 20, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9400720,Snow Blower,1,20,1,1,40,2,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400720,"{""isBodyAttack"": false, ""level"": 1, ""maxHP"": 1, ""maxMP"": 1, ""speed"": 0, ""physicalDamage"": 0, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 40, ""evasion"": 2, ""exp"": 20, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9400721,Snow Blower,1,20,1,1,40,2,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400721,"{""isBodyAttack"": false, ""level"": 1, ""maxHP"": 1, ""maxMP"": 1, ""speed"": 0, ""physicalDamage"": 0, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 40, ""evasion"": 2, ""exp"": 20, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9400722,Snow Blower,1,20,1,1,40,2,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400722,"{""isBodyAttack"": false, ""level"": 1, ""maxHP"": 1, ""maxMP"": 1, ""speed"": 0, ""physicalDamage"": 0, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 40, ""evasion"": 2, ""exp"": 20, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9400723,Snow Blower,1,20,1,1,40,2,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400723,"{""isBodyAttack"": false, ""level"": 1, ""maxHP"": 1, ""maxMP"": 1, ""speed"": 0, ""physicalDamage"": 0, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 40, ""evasion"": 2, ""exp"": 20, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9400724,Snow Blower,1,20,1,1,40,2,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400724,"{""isBodyAttack"": false, ""level"": 1, ""maxHP"": 1, ""maxMP"": 1, ""speed"": 0, ""physicalDamage"": 0, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 40, ""evasion"": 2, ""exp"": 20, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9400739,MV Minion,8,50,2000,100,1000,15,20,,0,,,,,,10,,,https://maplestory.io/api/GMS/83/mob/9400739,"{""isBodyAttack"": true, ""level"": 8, ""maxHP"": 2000, ""maxMP"": 100, ""speed"": 20, ""physicalDamage"": 100, ""physicalDefense"": 100, ""magicDamage"": 10, ""magicDefense"": 70, ""accuracy"": 1000, ""evasion"": 15, ""exp"": 50, ""isUndead"": false, ""minimumPushDamage"": 500, ""hpRecovery"": 10, ""summonType"": 0, ""revivesMonsterId"": [], ""isBoss"": false}"
9400740,MV Minion,8,50,2000,100,1000,20,50,,1,,,,,,20,,,https://maplestory.io/api/GMS/83/mob/9400740,"{""isBodyAttack"": true, ""level"": 8, ""maxHP"": 2000, ""maxMP"": 100, ""speed"": 50, ""physicalDamage"": 100, ""physicalDefense"": 100, ""magicDamage"": 10, ""magicDefense"": 75, ""accuracy"": 1000, ""evasion"": 20, ""exp"": 50, ""isUndead"": false, ""minimumPushDamage"": 300, ""hpRecovery"": 20, ""summonType"": 1, ""revivesMonsterId"": [], ""isBoss"": false}"
9400741,Skel Guard Dog,10,50,1200,0,60,9,20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400741,"{""isBodyAttack"": true, ""level"": 10, ""maxHP"": 1200, ""maxMP"": 0, ""speed"": 20, ""physicalDamage"": 60, ""physicalDefense"": 85, ""magicDamage"": 0, ""magicDefense"": 95, ""accuracy"": 60, ""evasion"": 9, ""exp"": 50, ""isUndead"": true, ""minimumPushDamage"": 50, ""elementalAttributes"": ""H3"", ""summonType"": 1, ""revivesMonsterId"": []}"
9400742,Mummy Guard Dog,10,60,1400,0,65,9,20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400742,"{""isBodyAttack"": true, ""level"": 10, ""maxHP"": 1400, ""maxMP"": 0, ""speed"": 20, ""physicalDamage"": 65, ""physicalDefense"": 90, ""magicDamage"": 0, ""magicDefense"": 98, ""accuracy"": 65, ""evasion"": 9, ""exp"": 60, ""isUndead"": true, ""minimumPushDamage"": 50, ""elementalAttributes"": ""H3"", ""summonType"": 1, ""revivesMonsterId"": []}"
9400743,Angry Guard Dog,10,70,1600,30,80,10,15,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400743,"{""isBodyAttack"": true, ""level"": 10, ""maxHP"": 1600, ""maxMP"": 30, ""speed"": 15, ""physicalDamage"": 80, ""physicalDefense"": 80, ""magicDamage"": 75, ""magicDefense"": 55, ""accuracy"": 80, ""evasion"": 10, ""exp"": 70, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9400744,Crimson Balrog Minion,10,2500,100000,500,90,20,,,0,,,,,,100,5,,https://maplestory.io/api/GMS/83/mob/9400744,"{""isBodyAttack"": true, ""level"": 10, ""maxHP"": 100000, ""maxMP"": 500, ""flySpeed"": 10, ""physicalDamage"": 100, ""physicalDefense"": 400, ""magicDamage"": 200, ""magicDefense"": 400, ""accuracy"": 90, ""evasion"": 20, ""exp"": 2500, ""isUndead"": false, ""minimumPushDamage"": 2000, ""hpRecovery"": 100, ""mpRecovery"": 5, ""elementalAttributes"": ""S1H3"", ""summonType"": 0, ""revivesMonsterId"": [], ""isBoss"": true}"
9400745,Jr. Balrog Minion,10,1000,50000,500,75,15,-20,,0,,,,,,50,5,,https://maplestory.io/api/GMS/83/mob/9400745,"{""isBodyAttack"": true, ""level"": 10, ""maxHP"": 50000, ""maxMP"": 500, ""speed"": -20, ""physicalDamage"": 90, ""physicalDefense"": 220, ""magicDamage"": 150, ""magicDefense"": 220, ""accuracy"": 75, ""evasion"": 15, ""exp"": 1000, ""isUndead"": false, ""minimumPushDamage"": 1500, ""hpRecovery"": 50, ""mpRecovery"": 5, ""elementalAttributes"": ""S1H3"", ""summonType"": 0, ""revivesMonsterId"": [], ""isBoss"": true}"
9400746,Muscle Stone Minion,10,300,20000,100,140,23,-60,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400746,"{""isBodyAttack"": true, ""level"": 10, ""maxHP"": 20000, ""maxMP"": 100, ""speed"": -60, ""physicalDamage"": 85, ""physicalDefense"": 200, ""magicDamage"": 0, ""magicDefense"": 250, ""accuracy"": 140, ""evasion"": 23, ""exp"": 300, ""isUndead"": false, ""minimumPushDamage"": 2500, ""elementalAttributes"": ""I2F2L2S2"", ""summonType"": 1, ""revivesMonsterId"": [], ""isBoss"": true, ""isAutoAggro"": true}"
9400747,Bain Minion,10,250,45000,190,70,15,-20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9400747,"{""isBodyAttack"": true, ""level"": 10, ""maxHP"": 45000, ""maxMP"": 190, ""speed"": -20, ""physicalDamage"": 80, ""physicalDefense"": 100, ""magicDamage"": 80, ""magicDefense"": 100, ""accuracy"": 70, ""evasion"": 15, ""exp"": 250, ""isUndead"": false, ""minimumPushDamage"": 1000, ""elementalAttributes"": ""F2I3"", ""summonType"": 1, ""revivesMonsterId"": [], ""isBoss"": true}"
9400748,MV,10,1000,400000,100,1000,10,-10,,2,,,,,,2000,,,https://maplestory.io/api/GMS/83/mob/9400748,"{""isBodyAttack"": true, ""level"": 10, ""maxHP"": 400000, ""maxMP"": 100, ""speed"": -10, ""physicalDamage"": 150, ""physicalDefense"": 500, ""magicDamage"": 20, ""magicDefense"": 450, ""accuracy"": 1000, ""evasion"": 10, ""exp"": 1000, ""isUndead"": false, ""minimumPushDamage"": 3000, ""hpRecovery"": 2000, ""summonType"": 2, ""revivesMonsterId"": [], ""isBoss"": true}"
9400749,Red Eggy Popp,50,120,2150,60,75,12,-15,,1,,,,,,10,5,,https://maplestory.io/api/GMS/83/mob/9400749,"{""isBodyAttack"": true, ""level"": 50, ""maxHP"": 2150, ""maxMP"": 60, ""speed"": -15, ""physicalDamage"": 145, ""physicalDefense"": 90, ""magicDamage"": 0, ""magicDefense"": 90, ""accuracy"": 75, ""evasion"": 12, ""exp"": 120, ""isUndead"": false, ""minimumPushDamage"": 1, ""hpRecovery"": 10, ""mpRecovery"": 5, ""summonType"": 1, ""revivesMonsterId"": [], ""isAutoAggro"": true}"
9409000,Tutorial Leatty,1,1,8,15,30,0,-60,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9409000,"{""isBodyAttack"": true, ""level"": 1, ""maxHP"": 8, ""maxMP"": 15, ""speed"": -60, ""physicalDamage"": 20, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 30, ""evasion"": 0, ""exp"": 1, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": [], ""noAttack"": true}"
9409001,Tutorial Drumming Rabbit,1,1,8,15,30,0,-60,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9409001,"{""isBodyAttack"": true, ""level"": 1, ""maxHP"": 8, ""maxMP"": 15, ""speed"": -60, ""physicalDamage"": 20, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 30, ""evasion"": 0, ""exp"": 1, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": [], ""noAttack"": true}"
9410000,Stray Dog,23,40,500,30,60,7,10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9410000,"{""isBodyAttack"": true, ""level"": 23, ""maxHP"": 500, ""maxMP"": 30, ""speed"": 10, ""physicalDamage"": 80, ""physicalDefense"": 28, ""magicDamage"": 0, ""magicDefense"": 45, ""accuracy"": 60, ""evasion"": 7, ""exp"": 40, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9410001,Stylish Stray Dog,25,43,550,30,60,8,10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9410001,"{""isBodyAttack"": true, ""level"": 25, ""maxHP"": 550, ""maxMP"": 30, ""speed"": 10, ""physicalDamage"": 85, ""physicalDefense"": 30, ""magicDamage"": 0, ""magicDefense"": 50, ""accuracy"": 60, ""evasion"": 8, ""exp"": 43, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9410002,Angry Stray Dog,42,102,2300,30,160,20,15,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9410002,"{""isBodyAttack"": true, ""level"": 42, ""maxHP"": 2300, ""maxMP"": 30, ""speed"": 15, ""physicalDamage"": 140, ""physicalDefense"": 160, ""magicDamage"": 150, ""magicDefense"": 110, ""accuracy"": 160, ""evasion"": 20, ""exp"": 102, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9410003,Clown Monkey,40,95,1850,100,110,25,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9410003,"{""isBodyAttack"": true, ""level"": 40, ""maxHP"": 1850, ""maxMP"": 100, ""speed"": 0, ""physicalDamage"": 120, ""physicalDefense"": 140, ""magicDamage"": 130, ""magicDefense"": 150, ""accuracy"": 110, ""evasion"": 25, ""exp"": 95, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9410004,Biker Monkey,47,117,2800,50,130,18,10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9410004,"{""isBodyAttack"": true, ""level"": 47, ""maxHP"": 2800, ""maxMP"": 50, ""speed"": 10, ""physicalDamage"": 150, ""physicalDefense"": 180, ""magicDamage"": 0, ""magicDefense"": 200, ""accuracy"": 130, ""evasion"": 18, ""exp"": 117, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9410005,Red Bubble Tea,38,88,1900,100,140,15,-20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9410005,"{""isBodyAttack"": true, ""level"": 38, ""maxHP"": 1900, ""maxMP"": 100, ""speed"": -20, ""physicalDamage"": 120, ""physicalDefense"": 105, ""magicDamage"": 135, ""magicDefense"": 120, ""accuracy"": 140, ""evasion"": 15, ""exp"": 88, ""isUndead"": false, ""minimumPushDamage"": 100, ""elementalAttributes"": ""F2I3"", ""summonType"": 1, ""revivesMonsterId"": []}"
9410006,Yellow Bubble Tea,38,88,1900,100,140,15,-20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9410006,"{""isBodyAttack"": true, ""level"": 38, ""maxHP"": 1900, ""maxMP"": 100, ""speed"": -20, ""physicalDamage"": 120, ""physicalDefense"": 105, ""magicDamage"": 135, ""magicDefense"": 120, ""accuracy"": 140, ""evasion"": 15, ""exp"": 88, ""isUndead"": false, ""minimumPushDamage"": 100, ""elementalAttributes"": ""L2S3"", ""summonType"": 1, ""revivesMonsterId"": []}"
9410007,Green Bubble Tea,38,88,1900,100,140,15,-20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9410007,"{""isBodyAttack"": true, ""level"": 38, ""maxHP"": 1900, ""maxMP"": 100, ""speed"": -20, ""physicalDamage"": 120, ""physicalDefense"": 105, ""magicDamage"": 135, ""magicDefense"": 120, ""accuracy"": 140, ""evasion"": 15, ""exp"": 88, ""isUndead"": false, ""minimumPushDamage"": 100, ""elementalAttributes"": ""S2L3"", ""summonType"": 1, ""revivesMonsterId"": []}"
9410008,Yeti UFO Catcher,50,135,3800,50,152,20,-25,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9410008,"{""isBodyAttack"": true, ""level"": 50, ""maxHP"": 3800, ""maxMP"": 50, ""speed"": -25, ""physicalDamage"": 175, ""physicalDefense"": 160, ""magicDamage"": 160, ""magicDefense"": 210, ""accuracy"": 152, ""evasion"": 20, ""exp"": 135, ""isUndead"": false, ""minimumPushDamage"": 300, ""summonType"": 1, ""revivesMonsterId"": []}"
9410009,Yeti Doll,36,81,1550,35,120,10,-5,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9410009,"{""isBodyAttack"": true, ""level"": 36, ""maxHP"": 1550, ""maxMP"": 35, ""speed"": -5, ""physicalDamage"": 120, ""physicalDefense"": 90, ""magicDamage"": 0, ""magicDefense"": 90, ""accuracy"": 120, ""evasion"": 10, ""exp"": 81, ""isUndead"": false, ""minimumPushDamage"": 250, ""summonType"": 1, ""revivesMonsterId"": [], ""isAutoAggro"": true, ""removeAfterTime"": 200}"
9410010,Jr. Pepe UFO Catcher,50,135,3800,50,152,20,-20,,0,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9410010,"{""isBodyAttack"": true, ""level"": 50, ""maxHP"": 3800, ""maxMP"": 50, ""speed"": -20, ""physicalDamage"": 175, ""physicalDefense"": 160, ""magicDamage"": 160, ""magicDefense"": 210, ""accuracy"": 152, ""evasion"": 20, ""exp"": 135, ""isUndead"": false, ""minimumPushDamage"": 450, ""summonType"": 0, ""revivesMonsterId"": []}"
9410011,Jr. Pepe Doll,36,81,1400,35,120,10,10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9410011,"{""isBodyAttack"": true, ""level"": 36, ""maxHP"": 1400, ""maxMP"": 35, ""speed"": 10, ""physicalDamage"": 120, ""physicalDefense"": 80, ""magicDamage"": 0, ""magicDefense"": 85, ""accuracy"": 120, ""evasion"": 10, ""exp"": 81, ""isUndead"": false, ""minimumPushDamage"": 20, ""summonType"": 1, ""revivesMonsterId"": [], ""isAutoAggro"": true, ""removeAfterTime"": 200}"
9410012,UFO Catcher,60,0,1500,100,140,10,-15,,0,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9410012,"{""isBodyAttack"": true, ""level"": 60, ""maxHP"": 1500, ""maxMP"": 100, ""speed"": -15, ""physicalDamage"": 160, ""physicalDefense"": 160, ""magicDamage"": 0, ""magicDefense"": 160, ""accuracy"": 140, ""evasion"": 10, ""exp"": 0, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 0, ""revivesMonsterId"": []}"
9410013,Doll Vending Machine,60,280,6000,400,155,20,-15,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9410013,"{""isBodyAttack"": true, ""level"": 60, ""maxHP"": 6000, ""maxMP"": 400, ""speed"": -15, ""physicalDamage"": 210, ""physicalDefense"": 180, ""magicDamage"": 225, ""magicDefense"": 190, ""accuracy"": 155, ""evasion"": 20, ""exp"": 280, ""isUndead"": false, ""minimumPushDamage"": 600, ""summonType"": 1, ""revivesMonsterId"": []}"
9410014,Snack Bar,85,0,5000,10,180,10,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9410014,"{""isBodyAttack"": true, ""level"": 85, ""maxHP"": 5000, ""maxMP"": 10, ""speed"": 0, ""physicalDamage"": 520, ""physicalDefense"": 340, ""magicDamage"": 0, ""magicDefense"": 350, ""accuracy"": 180, ""evasion"": 10, ""exp"": 0, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9410015,Snack Bar,85,4230,230000,1000,200,40,-15,,1,,,,,,500,50,,https://maplestory.io/api/GMS/83/mob/9410015,"{""isBodyAttack"": true, ""level"": 85, ""maxHP"": 230000, ""maxMP"": 1000, ""speed"": -15, ""physicalDamage"": 480, ""physicalDefense"": 720, ""magicDamage"": 520, ""magicDefense"": 660, ""accuracy"": 200, ""evasion"": 40, ""exp"": 4230, ""isUndead"": false, ""minimumPushDamage"": 5000, ""hpRecovery"": 500, ""mpRecovery"": 50, ""summonType"": 1, ""noRespawn"": true, ""revivesMonsterId"": [], ""isBoss"": true, ""isAutoAggro"": true}"
9420000,Toad,28,58,720,100,115,12,-40,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420000,"{""isBodyAttack"": true, ""level"": 28, ""maxHP"": 720, ""maxMP"": 100, ""speed"": -40, ""physicalDamage"": 105, ""physicalDefense"": 60, ""magicDamage"": 0, ""magicDefense"": 73, ""accuracy"": 115, ""evasion"": 12, ""exp"": 58, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9420001,Frog,8,17,75,45,42,1,-10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420001,"{""isBodyAttack"": true, ""level"": 8, ""maxHP"": 75, ""maxMP"": 45, ""speed"": -10, ""physicalDamage"": 52, ""physicalDefense"": 5, ""magicDamage"": 0, ""magicDefense"": 10, ""accuracy"": 42, ""evasion"": 1, ""exp"": 17, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9420002,Python,60,230,6000,200,150,22,-70,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420002,"{""isBodyAttack"": true, ""level"": 60, ""maxHP"": 6000, ""maxMP"": 200, ""speed"": -70, ""physicalDamage"": 200, ""physicalDefense"": 160, ""magicDamage"": 190, ""magicDefense"": 220, ""accuracy"": 150, ""evasion"": 22, ""exp"": 230, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9420003,Red Lizard,40,95,1920,120,65,15,-20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420003,"{""isBodyAttack"": true, ""level"": 40, ""maxHP"": 1920, ""maxMP"": 120, ""speed"": -20, ""physicalDamage"": 124, ""physicalDefense"": 110, ""magicDamage"": 0, ""magicDefense"": 130, ""accuracy"": 65, ""evasion"": 15, ""exp"": 95, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": [], ""isAutoAggro"": true}"
9420004,Yellow Lizard,25,46,500,55,50,8,-15,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420004,"{""isBodyAttack"": true, ""level"": 25, ""maxHP"": 500, ""maxMP"": 55, ""speed"": -15, ""physicalDamage"": 90, ""physicalDefense"": 20, ""magicDamage"": 0, ""magicDefense"": 30, ""accuracy"": 50, ""evasion"": 8, ""exp"": 46, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9420005,White Rooster,15,28,230,25,45,5,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420005,"{""isBodyAttack"": true, ""level"": 15, ""maxHP"": 230, ""maxMP"": 25, ""speed"": 0, ""physicalDamage"": 82, ""physicalDefense"": 11, ""magicDamage"": 0, ""magicDefense"": 40, ""accuracy"": 45, ""evasion"": 5, ""exp"": 28, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
